2011-06-18 100640.000000 5E35FF
2011-06-23 101970.000000 5E35FF
2011-07-05 101200.000000 5E35FF
2011-09-11 100630.000000 5E35FF


2011-06-04 101030.000000 5E35FF
2011-07-12 100630.000000 5E35FF
2011-09-20 101490.000000 5E35FF


2011-06-10 99810.000000 5E35FF
2011-07-29 100350.000000 5E35FF
2011-09-18 98780.000000 5E35FF


2011-06-03 101470.000000 5E35FF
2011-06-21 100330.000000 5E35FF
2011-07-10 100940.000000 5E35FF
2011-07-22 100680.000000 5E35FF
2011-07-28 101240.000000 5E35FF
2011-09-07 100880.000000 5E35FF
